time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
80,2,0.1625,0.55,4.754098360655737,7.364705882352942,4.754098360655737,7.364705882352942,21.70564490332985,0.20512820512820512,4.754098360655737,7.364705882352942,4.754098360655737,7.364705882352942,27.7208232478612,0.1625,4.754098360655737,7.364705882352942,4.754098360655737,7.364705882352942,31.271740246308216,0.04225352112676056,4.754098360655737,7.364705882352942,4.754098360655737,7.364705882352942,21.814868841699546,0.1125,4.754098360655737,7.364705882352942,4.754098360655737,7.364705882352942,7.371540008963494,0.10126582278481013
81,2,0.1728395061728395,0.55,4.688524590163935,7.811764705882354,4.688524590163935,7.811764705882354,22.210521543193522,0.20987654320987653,4.688524590163935,7.811764705882354,4.688524590163935,7.811764705882354,27.764605588819222,0.1728395061728395,4.688524590163935,7.811764705882354,4.688524590163935,7.811764705882354,31.290349247591656,0.04225352112676056,4.688524590163935,7.811764705882354,4.688524590163935,7.811764705882354,21.86555565539041,0.1125,4.688524590163935,7.811764705882354,4.688524590163935,7.811764705882354,7.556725554910477,0.1111111111111111
82,2,0.17073170731707318,0.55,4.622950819672131,8.258823529411766,4.622950819672131,8.258823529411766,21.797815131694666,0.20987654320987653,4.622950819672131,8.258823529411766,4.622950819672131,8.258823529411766,27.338001686908164,0.1728395061728395,4.622950819672131,8.258823529411766,4.622950819672131,8.258823529411766,31.642498208637036,0.04225352112676056,4.622950819672131,8.258823529411766,4.622950819672131,8.258823529411766,21.733628791096965,0.1125,4.622950819672131,8.258823529411766,4.622950819672131,8.258823529411766,7.554078862401201,0.1111111111111111
83,2,0.18072289156626506,0.55,4.557377049180328,8.705882352941178,4.557377049180328,8.705882352941178,21.828627566137893,0.20987654320987653,4.557377049180328,8.705882352941178,4.557377049180328,8.705882352941178,25.72165619433867,0.18072289156626506,4.557377049180328,8.705882352941178,4.557377049180328,8.705882352941178,31.70893977215089,0.04225352112676056,4.557377049180328,8.705882352941178,4.557377049180328,8.705882352941178,21.798331000616805,0.12048192771084337,4.557377049180328,8.705882352941178,4.557377049180328,8.705882352941178,7.444910980613244,0.12048192771084337
84,2,0.17857142857142858,0.55,4.491803278688525,9.15294117647059,4.491803278688525,9.15294117647059,22.084148383694593,0.21428571428571427,4.491803278688525,9.15294117647059,4.491803278688525,9.15294117647059,24.61163352053701,0.18072289156626506,4.491803278688525,9.15294117647059,4.491803278688525,9.15294117647059,31.493176172531598,0.04225352112676056,4.491803278688525,9.15294117647059,4.491803278688525,9.15294117647059,21.65374286997335,0.12048192771084337,4.491803278688525,9.15294117647059,4.491803278688525,9.15294117647059,7.337917561252652,0.12048192771084337
85,2,0.18823529411764706,0.55,4.426229508196721,9.600000000000001,4.426229508196721,9.600000000000001,22.017522421572945,0.21428571428571427,4.426229508196721,9.600000000000001,4.426229508196721,9.600000000000001,24.566449707540478,0.18823529411764706,4.426229508196721,9.600000000000001,4.426229508196721,9.600000000000001,30.648294884435526,0.04225352112676056,4.426229508196721,9.600000000000001,4.426229508196721,9.600000000000001,21.87183324725552,0.12048192771084337,4.426229508196721,9.600000000000001,4.426229508196721,9.600000000000001,7.756828302578494,0.12941176470588237
86,2,0.18604651162790697,0.55,4.360655737704918,10.047058823529413,4.360655737704918,10.047058823529413,21.830176696018867,0.21428571428571427,4.360655737704918,10.047058823529413,4.360655737704918,10.047058823529413,23.519115038052703,0.18823529411764706,4.360655737704918,10.047058823529413,4.360655737704918,10.047058823529413,31.016920806580877,0.04225352112676056,4.360655737704918,10.047058823529413,4.360655737704918,10.047058823529413,21.868883437072814,0.12790697674418605,4.360655737704918,10.047058823529413,4.360655737704918,10.047058823529413,7.382218434048245,0.12941176470588237
87,2,0.19540229885057472,0.55,4.295081967213115,10.494117647058825,4.295081967213115,10.494117647058825,21.635390903951336,0.21839080459770116,4.295081967213115,10.494117647058825,4.295081967213115,10.494117647058825,23.143098778458263,0.19540229885057472,4.295081967213115,10.494117647058825,4.295081967213115,10.494117647058825,31.410722147795024,0.04225352112676056,4.295081967213115,10.494117647058825,4.295081967213115,10.494117647058825,21.83859556633792,0.12790697674418605,4.295081967213115,10.494117647058825,4.295081967213115,10.494117647058825,7.541135756815847,0.12941176470588237
88,2,0.19318181818181818,0.55,4.229508196721311,10.941176470588237,4.229508196721311,10.941176470588237,21.87469762714388,0.21839080459770116,4.229508196721311,10.941176470588237,4.229508196721311,10.941176470588237,22.609866335553377,0.19540229885057472,4.229508196721311,10.941176470588237,4.229508196721311,10.941176470588237,31.478462620998116,0.04225352112676056,4.229508196721311,10.941176470588237,4.229508196721311,10.941176470588237,21.869784605152283,0.12790697674418605,4.229508196721311,10.941176470588237,4.229508196721311,10.941176470588237,7.254823045835025,0.13636363636363635
89,2,0.20224719101123595,0.55,4.163934426229508,11.38823529411765,4.163934426229508,11.38823529411765,21.969690927426644,0.21839080459770116,4.163934426229508,11.38823529411765,4.163934426229508,11.38823529411765,22.061662617251272,0.20224719101123595,4.163934426229508,11.38823529411765,4.163934426229508,11.38823529411765,31.313504458493394,0.04225352112676056,4.163934426229508,11.38823529411765,4.163934426229508,11.38823529411765,21.594799246986508,0.1348314606741573,4.163934426229508,11.38823529411765,4.163934426229508,11.38823529411765,7.28296744624348,0.13636363636363635
