time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
34,0,0.0,0.55,0,100000,0,100000,24.546825375181424,0.0,0,100000,0,100000,25.023932764164414,0.0,0,100000,0,100000,31.093121465265227,0.0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0.0,0.55,0,100000,0,100000,23.163002288275884,0.0,0,100000,0,100000,26.004447089969368,0.0,0,100000,0,100000,30.818978259316957,0.0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0.0,0.55,0,100000,0,100000,21.950799702051995,0.0,0,100000,0,100000,27.85795662572277,0.0,0,100000,0,100000,30.899152615161306,0.0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0.0,0.55,0,100000,0,100000,21.30186597614165,0.0,0,100000,0,100000,28.33687212795821,0.0,0,100000,0,100000,38.10263727194107,0.0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,0.02631578947368421,0.55,2.0,2.0,2.0,2.0,24.75119100863483,0.0,2.0,2.0,2.0,2.0,27.04766341044011,0.02631578947368421,0,100000,2.0,2.0,35.19773159108435,0.0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0.02564102564102564,0.55,1.9736842105263157,2.5236842105263158,1.9736842105263157,2.5236842105263158,23.729354880120518,0.0,1.9736842105263157,2.5236842105263158,1.9736842105263157,2.5236842105263158,27.64368627834876,0.02631578947368421,0,100000,1.9736842105263157,2.5236842105263158,33.71256969881974,0.0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0.025,0.55,1.9473684210526316,3.0473684210526315,1.9473684210526316,3.0473684210526315,22.79102680102293,0.0,1.9473684210526316,3.0473684210526315,1.9473684210526316,3.0473684210526315,27.373007036478402,0.02631578947368421,0,100000,1.9473684210526316,3.0473684210526315,38.22959300420626,0.0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,0.024390243902439025,0.55,1.9210526315789473,3.5710526315789477,1.9210526315789473,3.5710526315789477,22.436309386566606,0.024390243902439025,1.9210526315789473,3.5710526315789477,1.9210526315789473,3.5710526315789477,28.69142362165496,0.02631578947368421,0,100000,1.9210526315789473,3.5710526315789477,36.08024808719017,0.0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,0.023809523809523808,0.55,1.8947368421052633,4.094736842105263,1.8947368421052633,4.094736842105263,21.509978248723197,0.024390243902439025,1.8947368421052633,4.094736842105263,1.8947368421052633,4.094736842105263,30.565262038560004,0.02631578947368421,0,100000,1.8947368421052633,4.094736842105263,34.10356674387165,0.0,1.8947368421052633,4.094736842105263,1.8947368421052633,4.094736842105263,22.78210469242209,0.0,0,0,0,0,0,0
43,2,0.023255813953488372,0.55,1.868421052631579,4.618421052631579,1.868421052631579,4.618421052631579,21.96309729010998,0.024390243902439025,1.868421052631579,4.618421052631579,1.868421052631579,4.618421052631579,32.412288669007474,0.02631578947368421,0,100000,1.868421052631579,4.618421052631579,33.362546701765275,0.0,1.868421052631579,4.618421052631579,1.868421052631579,4.618421052631579,20.907320806685096,0.0,0,0,0,0,0,0
