time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
34,0,0.0,0.5,0,100000,0,100000,23.449848593943287,0.0,0,100000,0,100000,24.112642618795828,0.0,0,100000,0,100000,31.34174541920498,0.0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0.0,0.5,0,100000,0,100000,22.252776700169964,0.0,0,100000,0,100000,25.957777707077682,0.0,0,100000,0,100000,39.87948609460453,0.0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0.0,0.5,0,100000,0,100000,21.583026731434195,0.0,0,100000,0,100000,27.157445455805103,0.0,0,100000,0,100000,35.933802097387975,0.0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0.02702702702702703,0.5,0,100000,0,100000,21.01415007649398,0.0,0,100000,0,100000,25.59260337596387,0.02702702702702703,0,100000,0,100000,33.98309780730852,0.0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0.02631578947368421,0.5,0,100000,0,100000,21.76148420005893,0.0,0,100000,0,100000,26.392653838697846,0.02702702702702703,0,100000,0,100000,31.40874430942067,0.0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0.02564102564102564,0.5,0,100000,0,100000,21.313353895887428,0.0,0,100000,0,100000,25.679355749864463,0.02702702702702703,0,100000,0,100000,37.7142538712781,0.0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0.025,0.5,0,100000,0,100000,26.626861293771057,0.025,0,100000,0,100000,27.60741646664523,0.02702702702702703,0,100000,0,100000,35.322033732634665,0.0,0,100000,0,100000,22.59018041332129,0.0,0,0,0,0,0,0
41,0,0.024390243902439025,0.5,0,100000,0,100000,24.364618311202403,0.025,0,100000,0,100000,29.548206697137054,0.02702702702702703,0,100000,0,100000,33.34729016505342,0.0,0,100000,0,100000,21.168475076972786,0.0,0,0,0,0,0,0
42,0,0.023809523809523808,0.5,0,100000,0,100000,22.914957651013037,0.025,0,100000,0,100000,29.294880669389297,0.02702702702702703,0,100000,0,100000,36.23573205424467,0.0,0,100000,0,100000,21.43638868546632,0.0,0,0,0,0,0,0
43,0,0.023255813953488372,0.5,0,100000,0,100000,21.528588670287792,0.025,0,100000,0,100000,31.87615862532244,0.02702702702702703,0,100000,0,100000,34.42626738191029,0.0,0,100000,0,100000,22.590010523540805,0.0,0,0,0,0,0,0
44,2,0.045454545454545456,0.5,2.0,2.0,2.0,2.0,21.324171978028627,0.025,2.0,2.0,2.0,2.0,30.378134720502583,0.045454545454545456,0,100000,2.0,2.0,33.121000948905404,0.0,2.0,2.0,2.0,2.0,21.89763234851256,0.0,0,0,0,0,0,0
45,2,0.044444444444444446,0.5,1.9545454545454546,2.4545454545454546,1.9545454545454546,2.4545454545454546,21.76728287711872,0.025,1.9545454545454546,2.4545454545454546,1.9545454545454546,2.4545454545454546,32.44752447620741,0.045454545454545456,0,100000,1.9545454545454546,2.4545454545454546,31.021595340610304,0.0,1.9545454545454546,2.4545454545454546,1.9545454545454546,2.4545454545454546,22.400318114752,0.0,0,0,0,0,0,0
46,2,0.043478260869565216,0.5,1.9090909090909092,2.909090909090909,1.9090909090909092,2.909090909090909,24.964620394096272,0.025,1.9090909090909092,2.909090909090909,1.9090909090909092,2.909090909090909,32.722983968176166,0.045454545454545456,0,100000,1.9090909090909092,2.909090909090909,34.67875577104871,0.0,1.9090909090909092,2.909090909090909,1.9090909090909092,2.909090909090909,20.94842422130092,0.0,0,0,0,0,0,0
47,2,0.0425531914893617,0.5,1.8636363636363638,3.3636363636363633,1.8636363636363638,3.3636363636363633,24.11303126208198,0.0425531914893617,1.8636363636363638,3.3636363636363633,1.8636363636363638,3.3636363636363633,33.634044106863634,0.045454545454545456,0,100000,1.8636363636363638,3.3636363636363633,33.747029626629754,0.0,1.8636363636363638,3.3636363636363633,1.8636363636363638,3.3636363636363633,22.113036377009617,0.0,0,0,0,0,0,0
48,2,0.041666666666666664,0.5,1.8181818181818181,3.8181818181818183,1.8181818181818181,3.8181818181818183,23.606586251017983,0.0425531914893617,1.8181818181818181,3.8181818181818183,1.8181818181818181,3.8181818181818183,33.700019150225025,0.045454545454545456,0,100000,1.8181818181818181,3.8181818181818183,32.92947705447528,0.0,1.8181818181818181,3.8181818181818183,1.8181818181818181,3.8181818181818183,21.961094770645524,0.0,0,0,0,0,0,0
49,2,0.04081632653061224,0.5,1.7727272727272727,4.2727272727272725,1.7727272727272727,4.2727272727272725,22.002373742166327,0.0425531914893617,1.7727272727272727,4.2727272727272725,1.7727272727272727,4.2727272727272725,37.388862928732024,0.045454545454545456,0,100000,1.7727272727272727,4.2727272727272725,31.293039553756575,0.0,1.7727272727272727,4.2727272727272725,1.7727272727272727,4.2727272727272725,21.647271153418362,0.0,0,0,0,0,0,0
50,2,0.04,0.5,1.7272727272727273,4.727272727272727,1.7272727272727273,4.727272727272727,21.06289344710062,0.0425531914893617,1.7272727272727273,4.727272727272727,1.7272727272727273,4.727272727272727,39.46624346736073,0.045454545454545456,0,100000,1.7272727272727273,4.727272727272727,33.8121985397999,0.0,1.7272727272727273,4.727272727272727,1.7272727272727273,4.727272727272727,21.86193609355685,0.0,0,0,0,0,0,0
51,2,0.0392156862745098,0.5,1.6818181818181819,5.181818181818182,1.6818181818181819,5.181818181818182,21.725175322783766,0.0425531914893617,1.6818181818181819,5.181818181818182,1.6818181818181819,5.181818181818182,39.25685999257177,0.045454545454545456,0,100000,1.6818181818181819,5.181818181818182,33.56718217832845,0.0,1.6818181818181819,5.181818181818182,1.6818181818181819,5.181818181818182,22.054807439220724,0.0,0,0,0,0,0,0
52,5,0.057692307692307696,0.5,5.0,5.0,5.0,5.0,21.540935909983187,0.0425531914893617,5.0,5.0,5.0,5.0,37.39245834842453,0.057692307692307696,0,100000,5.0,5.0,32.599468763565326,0.0,1.6363636363636362,5.636363636363637,5.0,5.0,21.136228345574164,0.0,0,0,0,0,0,0
53,5,0.05660377358490566,0.5,4.9423076923076925,5.4423076923076925,4.9423076923076925,5.4423076923076925,21.545674817366603,0.0425531914893617,4.9423076923076925,5.4423076923076925,4.9423076923076925,5.4423076923076925,36.42443238981756,0.057692307692307696,0,100000,4.9423076923076925,5.4423076923076925,31.693176087198303,0.0,4.9423076923076925,5.4423076923076925,4.9423076923076925,5.4423076923076925,21.928820641527107,0.0,0,0,0,0,0,0
54,5,0.05555555555555555,0.5,4.884615384615385,5.884615384615385,4.884615384615385,5.884615384615385,22.055476938068537,0.05555555555555555,4.884615384615385,5.884615384615385,4.884615384615385,5.884615384615385,37.450624036143466,0.057692307692307696,4.884615384615385,5.884615384615385,4.884615384615385,5.884615384615385,34.07676692487161,0.0,4.884615384615385,5.884615384615385,4.884615384615385,5.884615384615385,21.32284957584125,0.0,0,0,0,0,0,0
55,5,0.05454545454545454,0.5,4.826923076923077,6.326923076923077,4.826923076923077,6.326923076923077,25.443741956252623,0.05555555555555555,4.826923076923077,6.326923076923077,4.826923076923077,6.326923076923077,39.19979789070559,0.057692307692307696,4.826923076923077,6.326923076923077,4.826923076923077,6.326923076923077,33.52854436517625,0.01818181818181818,4.826923076923077,6.326923076923077,4.826923076923077,6.326923076923077,21.660786196538666,0.0,4.826923076923077,6.326923076923077,4.826923076923077,6.326923076923077,7.226294587796891,0.0
56,5,0.05357142857142857,0.5,4.769230769230769,6.769230769230769,4.769230769230769,6.769230769230769,23.440415996576824,0.05555555555555555,4.769230769230769,6.769230769230769,4.769230769230769,6.769230769230769,38.997138698211664,0.057692307692307696,4.769230769230769,6.769230769230769,4.769230769230769,6.769230769230769,32.175981687826614,0.01818181818181818,4.769230769230769,6.769230769230769,4.769230769230769,6.769230769230769,21.565566059197568,0.0,4.769230769230769,6.769230769230769,4.769230769230769,6.769230769230769,7.299542242677405,0.0
