time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
34,0,0.0,0.55,0,100000,0,100000,21.463430285623453,0.0,0,100000,0,100000,25.293077696736958,0.0,0,100000,0,100000,30.251270540316334,0.0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0.0,0.55,0,100000,0,100000,22.74283362289346,0.0,0,100000,0,100000,25.90784718016735,0.0,0,100000,0,100000,31.141932837627376,0.0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0.0,0.55,0,100000,0,100000,21.81068454474796,0.0,0,100000,0,100000,27.76388697119368,0.0,0,100000,0,100000,31.843417780377365,0.0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0.0,0.55,0,100000,0,100000,22.0021743248996,0.0,0,100000,0,100000,29.063478661419204,0.0,0,100000,0,100000,31.92478763746301,0.0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0.0,0.55,0,100000,0,100000,21.723553966499573,0.0,0,100000,0,100000,29.571660891204413,0.0,0,100000,0,100000,38.206092408647486,0.0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0.02564102564102564,0.55,2.0,2.0,2.0,2.0,24.446247815099415,0.0,2.0,2.0,2.0,2.0,28.171417664401833,0.02564102564102564,0,100000,2.0,2.0,36.21188020832236,0.0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0.025,0.55,1.9743589743589745,2.5243589743589743,1.9743589743589745,2.5243589743589743,23.061593234100247,0.0,1.9743589743589745,2.5243589743589743,1.9743589743589745,2.5243589743589743,29.22917661095474,0.02564102564102564,0,100000,1.9743589743589745,2.5243589743589743,32.20685163266878,0.0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,0.024390243902439025,0.55,1.9487179487179487,3.0487179487179485,1.9487179487179487,3.0487179487179485,21.767639151684353,0.024390243902439025,1.9487179487179487,3.0487179487179485,1.9487179487179487,3.0487179487179485,29.18730841247661,0.02564102564102564,0,100000,1.9487179487179487,3.0487179487179485,36.653304176860914,0.0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,0.023809523809523808,0.55,1.9230769230769231,3.5730769230769233,1.9230769230769231,3.5730769230769233,21.893906044225183,0.024390243902439025,1.9230769230769231,3.5730769230769233,1.9230769230769231,3.5730769230769233,31.29763202515152,0.02564102564102564,0,100000,1.9230769230769231,3.5730769230769233,35.01869784549116,0.0,1.9230769230769231,3.5730769230769233,1.9230769230769231,3.5730769230769233,22.51654223795971,0.0,0,0,0,0,0,0
43,2,0.023255813953488372,0.55,1.8974358974358974,4.097435897435897,1.8974358974358974,4.097435897435897,21.23462743387593,0.024390243902439025,1.8974358974358974,4.097435897435897,1.8974358974358974,4.097435897435897,32.666668144616345,0.02564102564102564,0,100000,1.8974358974358974,4.097435897435897,33.51833706820586,0.0,1.8974358974358974,4.097435897435897,1.8974358974358974,4.097435897435897,22.10450217676939,0.0,0,0,0,0,0,0
44,2,0.022727272727272728,0.55,1.8717948717948718,4.621794871794872,1.8717948717948718,4.621794871794872,22.4321137362614,0.024390243902439025,1.8717948717948718,4.621794871794872,1.8717948717948718,4.621794871794872,32.515069287263024,0.02564102564102564,0,100000,1.8717948717948718,4.621794871794872,32.27624309856647,0.0,1.8717948717948718,4.621794871794872,1.8717948717948718,4.621794871794872,21.96881243692426,0.0,0,0,0,0,0,0
45,3,0.044444444444444446,0.55,3.0,3.0,3.0,3.0,22.076672733775755,0.024390243902439025,3.0,3.0,3.0,3.0,32.237693138915695,0.044444444444444446,0,100000,3.0,3.0,30.91540732140924,0.0,3.0,3.0,3.0,3.0,22.519211485254697,0.0,0,0,0,0,0,0
46,3,0.043478260869565216,0.55,2.9555555555555557,3.5055555555555555,2.9555555555555557,3.5055555555555555,24.626021748828983,0.024390243902439025,2.9555555555555557,3.5055555555555555,2.9555555555555557,3.5055555555555555,34.467768963977214,0.044444444444444446,0,100000,2.9555555555555557,3.5055555555555555,31.733581758057877,0.0,2.9555555555555557,3.5055555555555555,2.9555555555555557,3.5055555555555555,22.176948206596386,0.0,0,0,0,0,0,0
47,3,0.0425531914893617,0.55,2.911111111111111,4.011111111111111,2.911111111111111,4.011111111111111,24.203599932407435,0.0425531914893617,2.911111111111111,4.011111111111111,2.911111111111111,4.011111111111111,34.77719125185536,0.044444444444444446,0,100000,2.911111111111111,4.011111111111111,35.65906676720016,0.0,2.911111111111111,4.011111111111111,2.911111111111111,4.011111111111111,21.343188919436628,0.0,0,0,0,0,0,0
48,3,0.041666666666666664,0.55,2.8666666666666667,4.5166666666666675,2.8666666666666667,4.5166666666666675,22.734471467213794,0.0425531914893617,2.8666666666666667,4.5166666666666675,2.8666666666666667,4.5166666666666675,35.38875511763908,0.044444444444444446,0,100000,2.8666666666666667,4.5166666666666675,34.21179259300029,0.0,2.8666666666666667,4.5166666666666675,2.8666666666666667,4.5166666666666675,22.070517022228998,0.0,0,0,0,0,0,0
49,3,0.04081632653061224,0.55,2.8222222222222224,5.022222222222222,2.8222222222222224,5.022222222222222,21.406763345123508,0.0425531914893617,2.8222222222222224,5.022222222222222,2.8222222222222224,5.022222222222222,37.507083341090784,0.044444444444444446,0,100000,2.8222222222222224,5.022222222222222,32.82300787475078,0.0,2.8222222222222224,5.022222222222222,2.8222222222222224,5.022222222222222,21.71399948746006,0.0,0,0,0,0,0,0
50,3,0.04,0.55,2.7777777777777777,5.527777777777779,2.7777777777777777,5.527777777777779,22.223378163267675,0.0425531914893617,2.7777777777777777,5.527777777777779,2.7777777777777777,5.527777777777779,36.6917388991364,0.044444444444444446,0,100000,2.7777777777777777,5.527777777777779,31.57068203942553,0.0,2.7777777777777777,5.527777777777779,2.7777777777777777,5.527777777777779,22.38777378442918,0.0,0,0,0,0,0,0
51,5,0.058823529411764705,0.55,5.0,5.0,5.0,5.0,22.275911194967296,0.0425531914893617,5.0,5.0,5.0,5.0,34.770891769352765,0.058823529411764705,0,100000,5.0,5.0,31.489357713314018,0.0,2.7333333333333334,6.033333333333334,5.0,5.0,22.549914212665215,0.0,0,0,0,0,0,0
52,5,0.057692307692307696,0.55,4.9411764705882355,5.491176470588235,4.9411764705882355,5.491176470588235,21.649118233344247,0.0425531914893617,4.9411764705882355,5.491176470588235,4.9411764705882355,5.491176470588235,36.50957494186852,0.058823529411764705,0,100000,4.9411764705882355,5.491176470588235,30.501935719268726,0.0,4.9411764705882355,5.491176470588235,4.9411764705882355,5.491176470588235,21.14298548439908,0.0,0,0,0,0,0,0
53,5,0.05660377358490566,0.55,4.882352941176471,5.982352941176471,4.882352941176471,5.982352941176471,22.860630439074132,0.05660377358490566,4.882352941176471,5.982352941176471,4.882352941176471,5.982352941176471,34.57420009538678,0.058823529411764705,4.882352941176471,5.982352941176471,4.882352941176471,5.982352941176471,36.149018152768704,0.018867924528301886,4.882352941176471,5.982352941176471,4.882352941176471,5.982352941176471,22.32834024735953,0.0,0,100000,0,100000,7.0968250147365515,0.0
54,5,0.05555555555555555,0.55,4.823529411764706,6.473529411764706,4.823529411764706,6.473529411764706,27.565085205124756,0.05660377358490566,4.823529411764706,6.473529411764706,4.823529411764706,6.473529411764706,37.999528555421534,0.058823529411764705,4.823529411764706,6.473529411764706,4.823529411764706,6.473529411764706,35.25812248925988,0.018867924528301886,4.823529411764706,6.473529411764706,4.823529411764706,6.473529411764706,21.140917677333107,0.0,0,100000,0,100000,7.115805420878659,0.0
55,5,0.05454545454545454,0.55,4.764705882352941,6.964705882352941,4.764705882352941,6.964705882352941,25.10143559265131,0.05660377358490566,4.764705882352941,6.964705882352941,4.764705882352941,6.964705882352941,40.44631871757273,0.058823529411764705,4.764705882352941,6.964705882352941,4.764705882352941,6.964705882352941,33.984722142597185,0.018867924528301886,4.764705882352941,6.964705882352941,4.764705882352941,6.964705882352941,21.4272346611723,0.0,0,100000,0,100000,7.361389939878191,0.0
56,5,0.05357142857142857,0.55,4.705882352941177,7.455882352941177,4.705882352941177,7.455882352941177,23.837765221440943,0.05660377358490566,4.705882352941177,7.455882352941177,4.705882352941177,7.455882352941177,40.8845103394907,0.058823529411764705,4.705882352941177,7.455882352941177,4.705882352941177,7.455882352941177,36.243813000967556,0.018867924528301886,4.705882352941177,7.455882352941177,4.705882352941177,7.455882352941177,21.539759683044803,0.0,0,100000,0,100000,7.214022554121709,0.0
57,6,0.07017543859649122,0.55,6.0,6.0,6.0,6.0,22.83620646180913,0.05660377358490566,6.0,6.0,6.0,6.0,39.53079257354506,0.07017543859649122,6.0,6.0,6.0,6.0,33.688100782555125,0.018867924528301886,4.647058823529412,7.947058823529412,6.0,6.0,22.671168060838184,0.0,0,100000,0,100000,7.147103775570496,0.0
58,6,0.06896551724137931,0.55,5.9298245614035086,6.479824561403509,5.9298245614035086,6.479824561403509,21.898662710822144,0.05660377358490566,5.9298245614035086,6.479824561403509,5.9298245614035086,6.479824561403509,41.795172987173025,0.07017543859649122,5.9298245614035086,6.479824561403509,5.9298245614035086,6.479824561403509,32.36870175004808,0.018867924528301886,5.9298245614035086,6.479824561403509,5.9298245614035086,6.479824561403509,21.931444275372822,0.0,0,100000,0,100000,7.63883303554247,0.0
59,6,0.06779661016949153,0.55,5.859649122807017,6.959649122807018,5.859649122807017,6.959649122807018,22.033255666494703,0.05660377358490566,5.859649122807017,6.959649122807018,5.859649122807017,6.959649122807018,42.0371911186018,0.07017543859649122,5.859649122807017,6.959649122807018,5.859649122807017,6.959649122807018,34.01168558052482,0.018867924528301886,5.859649122807017,6.959649122807018,5.859649122807017,6.959649122807018,21.393541978122773,0.0,0,100000,0,100000,7.377086052443827,0.0
60,6,0.06666666666666667,0.55,5.7894736842105265,7.439473684210526,5.7894736842105265,7.439473684210526,24.983636703571513,0.05660377358490566,5.7894736842105265,7.439473684210526,5.7894736842105265,7.439473684210526,42.9850190267335,0.07017543859649122,5.7894736842105265,7.439473684210526,5.7894736842105265,7.439473684210526,33.081788978615144,0.018867924528301886,5.7894736842105265,7.439473684210526,5.7894736842105265,7.439473684210526,22.273497525812054,0.0,0,100000,0,100000,7.3092465261725845,0.0
61,6,0.06557377049180328,0.55,5.719298245614035,7.919298245614035,5.719298245614035,7.919298245614035,24.854622452761184,0.06557377049180328,5.719298245614035,7.919298245614035,5.719298245614035,7.919298245614035,45.75031768784046,0.07017543859649122,5.719298245614035,7.919298245614035,5.719298245614035,7.919298245614035,32.041453102398314,0.018867924528301886,5.719298245614035,7.919298245614035,5.719298245614035,7.919298245614035,21.592826155003582,0.0,0,0,0,0,0,0
62,6,0.06451612903225806,0.55,5.649122807017544,8.399122807017545,5.649122807017544,8.399122807017545,24.614059873307284,0.06557377049180328,5.649122807017544,8.399122807017545,5.649122807017544,8.399122807017545,44.876424035377966,0.07017543859649122,5.649122807017544,8.399122807017545,5.649122807017544,8.399122807017545,31.32751676378786,0.018867924528301886,5.649122807017544,8.399122807017545,5.649122807017544,8.399122807017545,21.792922519611793,0.0,0,0,0,0,0,0
63,7,0.07936507936507936,0.55,7.0,7.0,7.0,7.0,22.83800551402053,0.06557377049180328,7.0,7.0,7.0,7.0,44.2195321032179,0.07936507936507936,7.0,7.0,7.0,7.0,31.057557568485823,0.018867924528301886,5.578947368421053,8.878947368421052,7.0,7.0,21.78746485381667,0.0,0,0,0,0,0,0
64,7,0.078125,0.55,6.920634920634921,7.470634920634921,6.920634920634921,7.470634920634921,22.116936598451627,0.06557377049180328,6.920634920634921,7.470634920634921,6.920634920634921,7.470634920634921,45.345451855928275,0.07936507936507936,6.920634920634921,7.470634920634921,6.920634920634921,7.470634920634921,31.06055493507362,0.018867924528301886,6.920634920634921,7.470634920634921,6.920634920634921,7.470634920634921,22.210265790217935,0.015625,0,0,0,0,0,0
65,7,0.07692307692307693,0.55,6.841269841269841,7.9412698412698415,6.841269841269841,7.9412698412698415,21.490843156371216,0.06557377049180328,6.841269841269841,7.9412698412698415,6.841269841269841,7.9412698412698415,44.21769864241387,0.07936507936507936,6.841269841269841,7.9412698412698415,6.841269841269841,7.9412698412698415,34.171291291237,0.018867924528301886,6.841269841269841,7.9412698412698415,6.841269841269841,7.9412698412698415,21.763779602988986,0.015625,6.841269841269841,7.9412698412698415,6.841269841269841,7.9412698412698415,7.368538477135787,0.015384615384615385
66,7,0.07575757575757576,0.55,6.761904761904762,8.411904761904761,6.761904761904762,8.411904761904761,22.05791871618004,0.06557377049180328,6.761904761904762,8.411904761904761,6.761904761904762,8.411904761904761,47.10746277465348,0.07936507936507936,6.761904761904762,8.411904761904761,6.761904761904762,8.411904761904761,32.62547792425973,0.018867924528301886,6.761904761904762,8.411904761904761,6.761904761904762,8.411904761904761,21.438476177070925,0.015625,6.761904761904762,8.411904761904761,6.761904761904762,8.411904761904761,7.623732670076639,0.015384615384615385
