time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
1302,0,0.1443932411674347,0.5,0,4.198375870069605,0,4.198375870069605,22.49290323153468,0.03312788906009245,0,4.198375870069605,0,4.198375870069605,159.0986363675944,0.1447267128560431,0,4.198375870069605,0,4.198375870069605,32.85520172533253,0.25595695618754805,0,4.198375870069605,0,4.198375870069605,21.437225926579252,0.03265940902021773,0,4.198375870069605,0,4.198375870069605,7.34364892211625,0.2753846153846154
1303,0,0.14428242517267845,0.5,0,4.553750966744006,0,4.553750966744006,21.993651722657013,0.03312788906009245,0,4.553750966744006,0,4.553750966744006,167.55901972640217,0.1447267128560431,0,4.553750966744006,0,4.553750966744006,32.1894409266321,0.25595695618754805,0,4.553750966744006,0,4.553750966744006,20.93660960181374,0.03265940902021773,0,4.553750966744006,0,4.553750966744006,7.33872248145229,0.2753846153846154
1304,1,0.1441717791411043,0.5,0,4.909126063418407,0,4.909126063418407,22.76164497885014,0.03312788906009245,0,4.909126063418407,0,4.909126063418407,177.71945716923997,0.1447267128560431,0,4.909126063418407,0,4.909126063418407,31.515946423636553,0.25595695618754805,0,4.909126063418407,0,4.909126063418407,22.6992147811817,0.03265940902021773,0,4.909126063418407,0,4.909126063418407,7.326083086470226,0.2753846153846154
1305,2,0.14406130268199233,0.5,0,5.2645011600928076,0,5.2645011600928076,22.365580954125456,0.03312788906009245,0,5.2645011600928076,0,5.2645011600928076,197.6703125757005,0.1447267128560431,0,5.2645011600928076,0,5.2645011600928076,32.564250040599696,0.25595695618754805,0,5.2645011600928076,0,5.2645011600928076,22.37567612561628,0.03265940902021773,0,5.2645011600928076,0,5.2645011600928076,7.320117229691769,0.2753846153846154
1306,2,0.1447166921898928,0.5,2.0,2.0,2.0,2.0,22.122021044252712,0.03312788906009245,2.0,2.0,2.0,2.0,154.74551766168875,0.1447166921898928,0,5.619876256767208,2.0,2.0,31.36597761230285,0.2557427258805513,0,5.619876256767208,0,5.619876256767208,21.76862370872484,0.03265940902021773,0,5.619876256767208,0,5.619876256767208,7.474581835728532,0.2753846153846154
1307,2,0.14460596786534047,0.5,1.8552833078101072,2.355283307810107,1.8552833078101072,2.355283307810107,21.284071142389177,0.03312788906009245,1.8552833078101072,2.355283307810107,1.8552833078101072,2.355283307810107,164.46671624500516,0.1447166921898928,1.8552833078101072,2.355283307810107,1.8552833078101072,2.355283307810107,31.297981822984397,0.2557427258805513,1.8552833078101072,2.355283307810107,1.8552833078101072,2.355283307810107,21.38198513467874,0.03265940902021773,1.8552833078101072,2.355283307810107,1.8552833078101072,2.355283307810107,7.2391268130622395,0.2746748278500383
1308,1,0.1444954128440367,0.5,1.7105666156202144,2.7105666156202144,1.7105666156202144,2.7105666156202144,21.695297107120314,0.03312788906009245,1.7105666156202144,2.7105666156202144,1.7105666156202144,2.7105666156202144,161.71552782212532,0.1447166921898928,1.7105666156202144,2.7105666156202144,1.7105666156202144,2.7105666156202144,33.205208065425126,0.2557427258805513,0,0,0,0,0,0,1.7105666156202144,2.7105666156202144,1.7105666156202144,2.7105666156202144,7.24596636440375,0.2746748278500383
1309,0,0.1443850267379679,0.5,1.5658499234303216,3.0658499234303216,1.5658499234303216,3.0658499234303216,22.39753019373582,0.03312788906009245,1.5658499234303216,3.0658499234303216,1.5658499234303216,3.0658499234303216,161.19413150749907,0.1447166921898928,1.5658499234303216,3.0658499234303216,1.5658499234303216,3.0658499234303216,32.92512978595142,0.2559205500381971,0,0,0,0,0,0,1.5658499234303216,3.0658499234303216,1.5658499234303216,3.0658499234303216,7.689271619272727,0.2750190985485103
1310,0,0.14427480916030536,0.5,1.4211332312404288,3.421133231240429,1.4211332312404288,3.421133231240429,22.565923224617386,0.03312788906009245,1.4211332312404288,3.421133231240429,1.4211332312404288,3.421133231240429,178.9540390678443,0.1447166921898928,1.4211332312404288,3.421133231240429,1.4211332312404288,3.421133231240429,32.30260760050064,0.2559205500381971,0,0,0,0,0,0,1.4211332312404288,3.421133231240429,1.4211332312404288,3.421133231240429,7.93990823324284,0.2750190985485103
1311,1,0.14416475972540047,0.5,1.276416539050536,3.776416539050536,1.276416539050536,3.776416539050536,22.899140897057556,0.03312788906009245,1.276416539050536,3.776416539050536,1.276416539050536,3.776416539050536,208.66912523920348,0.1447166921898928,1.276416539050536,3.776416539050536,1.276416539050536,3.776416539050536,31.881619974500563,0.2559205500381971,0,0,0,0,0,0,1.276416539050536,3.776416539050536,1.276416539050536,3.776416539050536,7.621586760412136,0.2750190985485103
1312,1,0.14405487804878048,0.5,1.1316998468606432,4.131699846860643,1.1316998468606432,4.131699846860643,22.899222909069135,0.03312788906009245,1.1316998468606432,4.131699846860643,1.1316998468606432,4.131699846860643,236.2127136636837,0.1447166921898928,1.1316998468606432,4.131699846860643,1.1316998468606432,4.131699846860643,33.24656892254006,0.2559205500381971,0,0,0,0,0,0,1.1316998468606432,4.131699846860643,1.1316998468606432,4.131699846860643,7.800992005087175,0.2750190985485103
1313,0,0.1447067783701447,0.5,0.9869831546707504,4.48698315467075,0.9869831546707504,4.48698315467075,22.12911777002004,0.03312788906009245,0.9869831546707504,4.48698315467075,0.9869831546707504,4.48698315467075,164.03210545636549,0.1447067783701447,0.9869831546707504,4.48698315467075,0.9869831546707504,4.48698315467075,32.19810671119797,0.2559025133282559,0,0,0,0,0,0,0.9869831546707504,4.48698315467075,0.9869831546707504,4.48698315467075,7.51956281571116,0.2750190985485103
1314,0,0.1445966514459665,0.5,0.8422664624808576,4.842266462480858,0.8422664624808576,4.842266462480858,20.982379855758207,0.03312788906009245,0.8422664624808576,4.842266462480858,0.8422664624808576,4.842266462480858,161.77354069314168,0.1447067783701447,0.8422664624808576,4.842266462480858,0.8422664624808576,4.842266462480858,32.1662580097727,0.2559025133282559,0,0,0,0,0,0,0.8422664624808576,4.842266462480858,0.8422664624808576,4.842266462480858,7.443158524435822,0.2747336377473364
